red,green,blue,AT&T,Amazon,Apple,Linkedin,Microsoft,Netflix,Xerox,Zoom,url_len,tld_char_score
0.7254901960784313,0.5843137254901961,0.9490196078431372,0,0,0,0,0,0,0,0,6,0.2032682956918892
0.20784313725490197,0.47058823529411764,0.6666666666666666,0,0,0,0,0,0,0,0,8,0.3819567209931682
0.9803921568627451,0.9764705882352941,0.9764705882352941,0,0,0,0,0,0,0,0,38,2.375553616523839
0.08627450980392157,0.12941176470588237,0.23529411764705882,0,0,0,0,0,0,0,0,19,0.9670590152562345
0.996078431372549,0.996078431372549,0.996078431372549,0,0,0,0,0,0,0,0,16,0.883152750443109
0.9725490196078431,0.9725490196078431,0.9725490196078431,0,0,0,0,0,0,0,0,14,0.7919185482402167
0.9333333333333333,0.9333333333333333,0.9333333333333333,0,0,0,0,0,0,0,0,16,0.705057048612165
0.0,0.0,0.0,0,0,0,0,0,0,0,0,17,0.6105123828973426
0.996078431372549,0.996078431372549,0.996078431372549,0,0,0,0,0,0,0,0,14,0.767634274257501
0.9882352941176471,0.9882352941176471,0.9882352941176471,0,0,0,0,0,0,0,0,14,0.2504017580198586
0.984313725490196,0.984313725490196,0.984313725490196,0,0,0,0,1,0,0,0,47,2.680133073891298
0.9647058823529412,0.9647058823529412,0.9647058823529412,0,0,0,0,0,0,0,0,18,0.8201708223653104
0.1411764705882353,0.27450980392156865,0.36470588235294116,0,0,0,0,0,0,0,0,10,0.48664660394207365
0.00392156862745098,0.0,0.0,0,0,0,0,0,0,0,0,18,0.7674437756267822
0.16470588235294117,0.2196078431372549,0.26666666666666666,0,0,0,0,0,0,0,0,15,0.4987119188187227
0.9882352941176471,0.9764705882352941,0.9607843137254902,0,0,0,0,0,0,0,0,19,0.7984317055600925
0.996078431372549,0.996078431372549,0.996078431372549,0,0,0,0,0,0,0,0,17,0.7993086350825478
0.9803921568627451,0.9803921568627451,0.9764705882352941,0,0,0,0,0,0,0,0,14,0.8700193511309566
0.996078431372549,0.996078431372549,0.996078431372549,0,0,0,0,0,0,0,0,22,0.7199298725691394
0.9686274509803922,0.9607843137254902,0.9490196078431372,0,0,0,0,0,0,0,0,18,0.9648939073647449
0.9803921568627451,0.9803921568627451,0.9803921568627451,0,0,0,0,0,0,0,0,18,0.8635510458785234
0.996078431372549,0.996078431372549,0.996078431372549,0,0,0,0,0,0,0,0,15,0.7768712057246641
0.996078431372549,0.996078431372549,0.996078431372549,0,0,0,0,0,0,0,0,19,0.8960253117198236
0.996078431372549,0.996078431372549,0.996078431372549,0,0,0,0,0,0,0,0,11,0.3303614542776954
0.2784313725490196,0.2784313725490196,0.2784313725490196,0,0,0,0,0,0,0,0,21,0.7400404609799349
0.9607843137254902,0.9607843137254902,0.9607843137254902,0,0,0,0,0,0,0,0,19,1.2863124313770526
0.9803921568627451,0.9803921568627451,0.9803921568627451,0,0,0,0,1,0,0,0,22,1.0119752098932309
0.16862745098039217,0.18823529411764706,0.20784313725490197,0,0,0,0,0,0,0,0,15,0.625912024781905
0.996078431372549,0.996078431372549,0.996078431372549,0,0,0,0,1,0,0,0,13,0.5095343166743923
0.11372549019607843,0.1843137254901961,0.28627450980392155,0,0,0,0,0,0,0,0,20,0.9066341765559093
0.9921568627450981,0.9921568627450981,0.9921568627450981,0,0,0,0,0,0,0,0,10,0.6275456682848972
0.5058823529411764,0.3764705882352941,0.1803921568627451,0,0,0,0,0,0,0,0,8,0.14577812182605232
0.9803921568627451,0.9568627450980393,0.9098039215686274,0,0,0,0,0,0,0,0,10,0.5114578329967655
0.996078431372549,0.996078431372549,0.996078431372549,0,0,0,0,1,0,0,0,18,0.7058070937706495
0.9882352941176471,0.9882352941176471,0.9882352941176471,0,0,1,0,0,0,0,0,19,0.8221341748340247
1.0,1.0,1.0,0,0,0,0,0,0,0,0,16,0.7993621145701562
0.9921568627450981,0.9921568627450981,0.9921568627450981,0,0,0,0,0,0,0,0,16,0.7145386486813583
0.996078431372549,0.996078431372549,0.996078431372549,0,0,0,0,0,0,0,0,23,1.4157460664920158
0.11372549019607843,0.12549019607843137,0.1568627450980392,0,0,0,0,0,0,0,0,12,0.6211300905885933
0.9803921568627451,0.9803921568627451,0.9803921568627451,0,0,0,0,0,0,0,0,13,0.3234637430860431
0.996078431372549,0.996078431372549,0.996078431372549,0,0,0,0,0,0,0,0,21,0.9609989645943144
0.7254901960784313,0.8745098039215686,0.9568627450980393,0,0,0,0,0,0,0,0,21,1.310680004980839
0.9803921568627451,0.9803921568627451,0.9803921568627451,0,0,0,0,0,0,0,0,14,0.4501096099259557
0.9764705882352941,0.9764705882352941,0.9764705882352941,0,0,0,0,0,0,0,0,19,1.2473209227572815
0.996078431372549,0.996078431372549,0.996078431372549,0,0,0,0,0,0,0,0,11,0.5549622612522868
0.9882352941176471,0.9882352941176471,0.9882352941176471,0,0,0,0,0,0,0,0,16,0.7086597329607776
0.13333333333333333,0.1450980392156863,0.15294117647058825,0,0,0,0,0,0,0,0,11,0.4323252429998718
0.9686274509803922,0.9686274509803922,0.9686274509803922,0,0,0,0,0,0,0,0,19,0.743094764115282
0.47843137254901963,0.47058823529411764,0.4627450980392157,0,0,0,0,0,0,0,0,13,0.3620669740892841
0.9921568627450981,0.9921568627450981,0.9921568627450981,0,0,0,0,0,0,0,0,19,0.9329836622036823
0.996078431372549,0.996078431372549,0.996078431372549,0,0,0,0,0,0,0,0,9,0.370153584149713
0.996078431372549,0.996078431372549,0.996078431372549,0,0,0,0,0,0,0,0,14,0.2670556570900152
0.9490196078431372,0.9490196078431372,0.9490196078431372,1,0,0,0,0,0,0,0,22,1.0843909873787698
0.996078431372549,0.996078431372549,0.996078431372549,0,0,0,0,0,0,0,0,12,0.49557174355336037
0.6862745098039216,0.8509803921568627,0.9568627450980393,0,0,0,0,0,0,0,0,12,0.5907309280500328
0.0,0.0,0.0,0,0,0,0,0,0,0,0,13,0.9129533243655812
0.9137254901960784,0.9294117647058824,0.9529411764705882,0,0,0,0,0,0,0,0,13,0.8852815499381546
0.996078431372549,0.996078431372549,0.996078431372549,0,0,0,0,0,0,0,0,9,0.39094472388298857
0.9882352941176471,0.984313725490196,0.9725490196078431,0,0,0,0,0,0,0,0,14,0.4306364698074389
0.996078431372549,0.996078431372549,0.996078431372549,0,0,0,0,0,0,0,0,12,0.12020680109934379
0.4745098039215686,0.7490196078431373,0.8745098039215686,0,0,0,0,0,0,0,0,13,0.4498546320208567
0.8117647058823529,0.8627450980392157,0.9254901960784314,0,0,0,0,0,0,0,0,17,0.6796383693389629
0.9921568627450981,0.9921568627450981,0.9921568627450981,0,0,0,0,0,0,0,0,28,1.3250856140506526
0.9686274509803922,0.9647058823529412,0.9647058823529412,0,0,0,0,0,0,0,0,24,1.5817495988767973
0.996078431372549,0.9803921568627451,0.9294117647058824,0,0,0,0,0,0,0,0,25,1.4029861936212311
0.9058823529411765,0.9372549019607843,0.9686274509803922,0,0,0,0,0,0,0,0,36,2.037693478206787
0.8823529411764706,0.2980392156862745,0.1450980392156863,0,0,0,0,0,0,0,0,10,0.5896896518162589
0.9529411764705882,0.9607843137254902,0.9647058823529412,0,0,0,0,0,0,0,0,26,1.6858914053862264
0.9921568627450981,0.9882352941176471,0.984313725490196,0,0,0,0,0,0,0,0,18,0.8803966829758157
0.29411764705882354,0.29411764705882354,0.29411764705882354,0,0,0,0,0,0,0,0,11,0.5761894174237183
0.996078431372549,0.996078431372549,0.996078431372549,0,0,0,0,0,0,0,0,30,2.045875702989255
0.9019607843137255,0.8156862745098039,0.6352941176470588,0,0,0,0,0,0,0,0,16,0.7863116637581355
0.027450980392156862,0.011764705882352941,0.00784313725490196,0,0,0,0,0,0,0,0,19,0.8929351255786055
0.9921568627450981,0.9921568627450981,0.9921568627450981,0,0,0,0,0,0,0,0,18,0.8481031971925086
0.9882352941176471,0.9882352941176471,0.9882352941176471,0,0,0,0,0,0,0,0,9,0.3630419303477568
0.9882352941176471,0.9882352941176471,0.9882352941176471,0,0,0,0,0,0,0,0,9,0.4494820236489966
0.1607843137254902,0.1568627450980392,0.14901960784313725,0,0,0,0,0,0,0,0,18,0.7496961335867313
0.7137254901960784,0.8470588235294118,0.9607843137254902,0,0,0,0,0,0,0,0,9,0.4587448474186903
0.4470588235294118,0.6941176470588235,0.8235294117647058,0,0,0,0,0,0,0,0,17,0.7707332110535152
0.10196078431372549,0.09803921568627451,0.12156862745098039,0,0,0,0,0,0,0,0,11,0.6838630058216131
0.16862745098039217,0.16862745098039217,0.16862745098039217,0,0,0,0,0,0,0,0,21,1.2633142495957936
0.996078431372549,0.996078431372549,0.996078431372549,0,0,0,0,0,0,0,0,17,0.492709375447616
0.996078431372549,0.996078431372549,0.996078431372549,0,0,0,0,0,0,0,0,19,1.1298787657653169
0.8666666666666667,0.8509803921568627,0.8313725490196079,0,0,0,0,0,0,0,0,16,0.8531300267042511
0.7333333333333333,0.6588235294117647,0.5215686274509804,0,0,0,0,0,0,0,0,20,0.884136071024537
0.9686274509803922,0.9686274509803922,0.9686274509803922,0,0,0,0,0,0,0,0,15,0.48807873697436044
0.08627450980392157,0.12549019607843137,0.23137254901960785,0,0,0,0,0,0,0,0,22,1.0897697102003852
0.050980392156862744,0.09019607843137255,0.14901960784313725,0,0,0,0,0,0,0,0,12,0.8943732428221778
0.9607843137254902,0.9607843137254902,0.9607843137254902,0,0,0,0,0,0,0,0,24,1.5817495988767973
0.8823529411764706,0.8666666666666667,0.8470588235294118,0,0,0,0,0,0,0,0,31,1.5179096054631764
0.996078431372549,0.996078431372549,0.996078431372549,0,0,0,0,0,0,0,0,18,0.8961025726303978
0.9529411764705882,0.9568627450980393,0.9647058823529412,0,0,0,0,0,0,0,0,26,1.6858914053862264
0.996078431372549,0.996078431372549,0.996078431372549,0,0,0,0,0,0,0,0,16,0.883152750443109
0.9921568627450981,0.9921568627450981,0.9921568627450981,0,0,0,0,0,0,0,0,27,1.3307468400835498
0.9882352941176471,0.9882352941176471,0.9882352941176471,0,0,0,0,0,0,0,0,9,0.3989323080231444
0.996078431372549,0.996078431372549,0.996078431372549,0,0,0,0,0,0,0,0,15,0.47990189062821925
0.996078431372549,0.996078431372549,0.996078431372549,0,0,0,0,0,0,0,0,13,0.7381826845165823
0.9333333333333333,0.9215686274509803,0.9058823529411765,0,0,0,0,0,0,0,0,23,1.2071758472900374
0.9607843137254902,0.9607843137254902,0.9607843137254902,0,0,0,0,0,0,0,0,24,1.0970034112725056
0.9921568627450981,0.9921568627450981,0.9921568627450981,0,0,0,0,0,0,0,0,15,0.48695748291981283
0.9921568627450981,0.9921568627450981,0.9921568627450981,0,0,0,0,0,0,0,0,15,0.4995668746423338
0.996078431372549,0.996078431372549,0.996078431372549,0,0,0,0,0,0,0,0,20,1.0401327792246253
0.9568627450980393,0.9568627450980393,0.9568627450980393,0,0,0,0,0,0,0,0,27,1.7337748228384513
0.996078431372549,0.996078431372549,0.996078431372549,0,0,0,0,0,0,0,0,20,1.4798570186867313
0.996078431372549,0.996078431372549,0.996078431372549,0,0,0,0,0,0,0,0,16,0.9228594981398766
0.9764705882352941,0.9647058823529412,0.9450980392156862,0,0,0,0,0,0,0,0,18,0.9979566771233168
0.9647058823529412,0.9607843137254902,0.9450980392156862,0,0,0,0,0,0,0,0,18,0.9435923487758004
0.9568627450980393,0.9568627450980393,0.9568627450980393,0,0,0,0,1,0,0,0,20,1.2138447286189376
0.07058823529411765,0.17254901960784313,0.2901960784313726,0,0,0,0,0,0,0,0,9,0.4758403564044344
0.9607843137254902,0.9607843137254902,0.9607843137254902,0,0,0,0,0,0,0,0,23,1.444577268754724
0.9882352941176471,0.9803921568627451,0.9294117647058824,0,0,0,0,0,0,0,0,25,1.1466509923959003
0.996078431372549,0.996078431372549,0.9921568627450981,0,0,0,0,0,0,0,0,24,1.4422154574861468
0.8549019607843137,0.8509803921568627,0.8470588235294118,0,0,0,0,0,0,0,0,21,1.032371774254405
0.9921568627450981,0.9921568627450981,0.9882352941176471,0,0,0,0,0,0,0,0,14,0.5325840794609599
0.9725490196078431,0.9725490196078431,0.9725490196078431,0,0,0,0,0,0,0,0,12,0.7908545083476775
0.9607843137254902,0.9607843137254902,0.9607843137254902,0,0,0,0,0,0,0,0,26,1.7097870015823078
0.9647058823529412,0.9647058823529412,0.9607843137254902,0,0,0,0,0,0,0,0,11,0.7557551856123228
0.9882352941176471,0.9882352941176471,0.9882352941176471,0,0,0,0,0,0,0,0,12,0.5923259914261467
0.996078431372549,0.996078431372549,0.996078431372549,0,0,0,0,0,0,0,0,18,1.0742211302338578
0.984313725490196,0.984313725490196,0.9803921568627451,0,0,0,0,0,0,0,0,17,0.9689328041753664
0.9882352941176471,0.9882352941176471,0.9882352941176471,0,0,0,0,0,0,0,0,14,0.5056535057664803
0.996078431372549,0.996078431372549,0.996078431372549,0,0,0,0,0,0,0,0,20,1.085472738632519
0.9921568627450981,0.9921568627450981,0.9921568627450981,0,0,0,0,0,0,0,0,19,0.8448046374157847
0.9803921568627451,0.9803921568627451,0.9803921568627451,0,0,0,0,0,0,0,0,17,0.7441388021037889
0.16470588235294117,0.15294117647058825,0.13333333333333333,0,0,0,0,0,0,0,0,21,1.4872046305085556
0.996078431372549,0.996078431372549,0.996078431372549,0,0,0,0,0,0,0,0,10,0.09023942410350648
0.9450980392156862,0.9450980392156862,0.9450980392156862,0,0,0,0,0,0,0,0,16,0.4187029627911275
0.00784313725490196,0.00784313725490196,0.00784313725490196,0,0,0,0,0,0,0,0,11,0.43630262003692727
0.996078431372549,0.996078431372549,0.996078431372549,0,0,0,0,0,0,0,0,29,1.8745083264835811
0.9882352941176471,0.9882352941176471,0.9882352941176471,0,0,0,0,0,0,0,0,22,0.8597314057415808
0.8392156862745098,0.9098039215686274,0.8980392156862745,0,0,0,0,0,0,0,0,29,1.4961906475311144
0.996078431372549,0.996078431372549,0.996078431372549,0,0,0,0,0,0,0,0,20,0.6733354231116595
0.9764705882352941,0.9882352941176471,0.996078431372549,0,0,0,0,0,0,0,0,16,0.6073287409267407
0.8196078431372549,0.8549019607843137,0.9333333333333333,0,0,0,0,0,0,0,0,13,0.35825689921544085
0.8274509803921568,0.5333333333333333,0.2823529411764706,0,0,0,0,0,0,0,0,23,0.7798997146780642
0.27058823529411763,0.25882352941176473,0.4392156862745098,0,0,0,0,0,0,0,0,12,0.5998238179104306
0.08235294117647059,0.08235294117647059,0.0784313725490196,0,0,0,0,0,0,0,0,15,0.8388382108213126
0.9568627450980393,0.8392156862745098,0.4745098039215686,0,0,0,0,0,0,0,0,30,1.824499648622474
0.996078431372549,0.996078431372549,0.996078431372549,0,0,0,0,0,0,0,0,27,1.4402199121549117
0.984313725490196,0.984313725490196,0.984313725490196,0,0,0,0,0,1,0,0,15,0.8704313409379156
0.8588235294117647,0.8823529411764706,0.9372549019607843,0,0,0,0,0,0,0,0,16,0.8340417823584118
0.9058823529411765,0.9058823529411765,0.9058823529411765,0,0,0,0,0,0,0,0,27,1.921085147497115
0.8901960784313725,0.8901960784313725,0.8901960784313725,0,0,0,0,0,0,0,0,19,0.9920677716211994
0.9921568627450981,0.9921568627450981,0.9921568627450981,0,0,1,0,0,0,0,0,16,0.883152750443109
0.9568627450980393,0.9568627450980393,0.9568627450980393,0,0,0,0,0,0,0,0,23,1.0763746718176859
0.996078431372549,0.996078431372549,0.996078431372549,0,0,0,0,0,0,0,0,7,0.40055496086035347
0.9921568627450981,0.9921568627450981,0.9921568627450981,0,0,0,0,0,0,0,0,14,0.4950462995073381
0.996078431372549,0.996078431372549,0.996078431372549,0,0,0,0,0,0,0,0,19,1.3298886508561938
0.996078431372549,0.9921568627450981,0.9882352941176471,0,0,1,0,0,0,0,0,20,0.884424475093025
0.9411764705882353,0.9568627450980393,0.9921568627450981,0,0,0,0,0,0,0,0,9,0.5287117424423013
0.9921568627450981,0.9921568627450981,0.9921568627450981,0,0,0,0,0,0,0,0,20,0.8765520909211226
0.996078431372549,0.996078431372549,0.996078431372549,0,0,0,0,0,0,0,0,19,0.9349957866681389
0.9803921568627451,0.9607843137254902,0.9176470588235294,0,0,0,0,0,0,0,0,37,2.4186051827215067
0.9803921568627451,0.9803921568627451,0.9803921568627451,0,0,0,0,0,0,0,0,17,0.7326066019703894
0.996078431372549,0.996078431372549,0.996078431372549,0,0,0,0,0,0,0,0,31,1.5539919484227753
0.9254901960784314,0.9254901960784314,0.9254901960784314,0,0,0,0,0,0,0,0,12,0.44622092218423604
0.9921568627450981,0.9921568627450981,0.9921568627450981,0,0,0,0,0,0,0,0,16,0.6298044110899681
0.9882352941176471,0.9882352941176471,0.9882352941176471,0,0,0,0,0,0,0,0,12,0.4792955323359374
0.9725490196078431,0.9686274509803922,0.9686274509803922,0,0,0,0,0,0,0,0,20,1.0111534764944956
0.9686274509803922,0.9686274509803922,0.9686274509803922,0,0,1,0,0,0,0,0,19,1.1317994458124463
0.9607843137254902,0.9137254901960784,0.8745098039215686,0,0,0,0,0,0,0,0,12,0.42953232582534856
